CustomerID,segment,recency_days,total_orders,total_revenue,avg_order_value,is_churned,churn_status
17787,"At Risk",152,4,2601.47,15.766485,1,Churned
17788,Potential,73,2,1117.90,223.580000,0,Active
17789,Lost,281,2,397.15,13.694828,1,Churned
17790,Champions,26,20,2783.61,9.156612,0,Active
17791,Potential,29,1,106.10,10.610000,0,Active
17792,Lost,467,2,370.05,6.982075,1,Churned
17793,Potential,25,1,323.04,5.569655,0,Active
17794,Lost,686,2,147.30,21.042857,1,Churned
17795,"At Risk",179,2,350.39,7.617174,1,Churned
17796,Loyal,40,7,1361.99,6.053289,0,Active
17797,Champions,22,8,1985.87,7.221345,0,Active
17798,Lost,581,1,183.09,3.736531,1,Churned
17799,Champions,22,20,6341.89,6.848693,0,Active
17800,Loyal,37,9,1199.01,11.528942,0,Active
17801,Lost,451,3,798.33,9.392118,1,Churned
17802,Potential,82,10,5053.12,9.357630,0,Active
17803,Lost,392,1,184.66,6.839259,1,Churned
17804,Lost,376,3,385.23,4.187283,1,Churned
17805,Potential,73,2,927.03,84.275455,0,Active
17806,Potential,11,1,546.04,12.698605,0,Active
17807,Lost,395,3,437.87,4.919888,1,Churned
17808,Lost,548,4,262.64,7.958788,1,Churned
17809,Champions,16,20,11337.39,101.226696,0,Active
17810,Lost,668,2,374.81,6.693036,1,Churned
17811,Champions,4,47,9609.80,8.130118,0,Active
17812,Champions,12,7,1165.89,5.003820,0,Active
17813,Champions,14,5,1770.88,4.773261,0,Active
17814,Lost,375,2,1617.32,11.077534,1,Churned
17815,Lost,393,1,591.96,45.535385,1,Churned
17816,Loyal,36,6,112.32,2.042182,0,Active
17817,Champions,4,6,807.85,5.853986,0,Active
17818,Lost,737,1,130.18,2.830000,1,Churned
17819,Potential,71,12,6612.52,65.470495,0,Active
17820,Lost,374,1,183.56,4.370476,1,Churned
17821,Lost,406,1,334.62,55.770000,1,Churned
17822,Lost,420,5,2188.50,12.434659,1,Churned
17823,Lost,421,2,494.25,4.493182,1,Churned
17824,Potential,51,1,298.40,22.953846,0,Active
17825,Lost,598,4,731.96,26.141429,1,Churned
17826,Lost,374,1,134.59,3.958529,1,Churned
17827,Champions,5,6,2388.05,8.291840,0,Active
17828,Loyal,22,4,1820.09,27.165522,0,Active
17829,Lost,298,5,4756.74,27.817193,1,Churned
17830,Loyal,1,3,398.70,17.334783,0,Active
17831,Potential,33,1,35.40,17.700000,0,Active
17832,Potential,49,1,155.37,2.547049,0,Active
17833,Lost,723,1,342.36,10.698750,1,Churned
17834,Lost,414,2,730.47,12.380847,1,Churned
17835,Loyal,2,3,350.64,5.748197,0,Active
17836,Potential,47,1,110.21,4.592083,0,Active
17837,Loyal,42,8,1593.38,9.428284,0,Active
17838,Champions,26,13,6722.90,21.827597,0,Active
17839,Potential,42,1,338.80,6.050000,0,Active
17840,Lost,443,1,185.72,3.376727,1,Churned
17841,Champions,1,211,70884.07,5.499152,0,Active
17842,Lost,602,1,430.69,23.927222,1,Churned
17843,Lost,303,2,326.23,5.097344,1,Churned
17844,"At Risk",106,1,51.56,10.312000,0,Active
17845,Lost,555,4,598.19,12.462292,1,Churned
17846,Potential,85,1,2033.10,2033.100000,0,Active
17847,Lost,515,2,129.69,14.410000,1,Churned
17848,Potential,81,30,3650.90,21.731548,0,Active
17849,Lost,218,8,1063.76,21.275200,1,Churned
17850,Lost,372,155,56600.08,20.243233,1,Churned
17851,Lost,422,6,1563.34,6.596371,1,Churned
17852,Champions,11,5,663.21,6.029182,0,Active
17853,Lost,407,3,1608.19,15.171604,1,Churned
17854,Lost,185,6,1071.45,8.928750,1,Churned
17855,Lost,372,1,417.94,12.292353,1,Churned
17856,Loyal,1,4,1418.03,94.535333,0,Active
17857,Champions,4,24,28682.24,478.037333,0,Active
17858,Champions,5,30,12797.65,32.399114,0,Active
17859,Lost,304,1,148.21,5.928400,1,Churned
17860,Lost,368,4,1015.54,4.377328,1,Churned
17861,Champions,3,18,5127.69,9.027623,0,Active
17862,Lost,323,4,1279.09,12.540098,1,Churned
17863,Loyal,59,12,5745.20,20.815942,0,Active
17864,Champions,12,5,924.32,6.374621,0,Active
17865,Champions,30,46,26374.39,25.908045,0,Active
17866,"At Risk",142,3,1134.95,43.651923,1,Churned
17867,Champions,30,15,1621.28,11.498440,0,Active
17868,Lost,386,1,234.65,12.350000,1,Churned
17869,"At Risk",107,7,1036.16,10.573061,0,Active
17870,Champions,2,13,3108.15,11.021809,0,Active
17871,Lost,204,5,1118.99,13.164588,1,Churned
17872,Lost,381,1,235.87,15.724667,1,Churned
17873,Potential,80,18,6515.88,36.401564,0,Active
17874,Lost,185,6,683.46,14.857826,1,Churned
17875,Lost,688,1,167.10,6.426923,1,Churned
17876,Lost,399,3,3424.02,856.005000,1,Churned
17877,"At Risk",170,1,237.61,19.800833,1,Churned
17878,Loyal,43,3,1412.33,16.615647,0,Active
17879,"At Risk",173,1,178.52,29.753333,1,Churned
17880,Lost,364,3,824.92,18.331556,1,Churned
17881,Lost,304,1,133.35,16.668750,1,Churned
17882,Lost,379,2,313.46,5.597500,1,Churned
17883,Champions,3,7,995.85,5.658239,0,Active
17884,Champions,3,20,3072.89,6.375290,0,Active
17885,Potential,12,1,190.19,2.971719,0,Active
17886,Loyal,31,6,1608.38,9.190743,0,Active
17887,"At Risk",129,1,111.35,11.135000,1,Churned
17888,Champions,21,25,1820.44,11.168344,0,Active
17889,Lost,212,7,774.87,6.351393,1,Churned
17890,Lost,322,2,602.09,6.405213,1,Churned
17891,"At Risk",162,1,203.86,5.995882,1,Churned
17892,Loyal,56,3,244.10,8.717857,0,Active
17893,Lost,225,1,112.25,7.015625,1,Churned
17894,Potential,71,18,2453.38,5.813697,0,Active
17895,Potential,44,1,98.00,6.125000,0,Active
17896,Potential,23,1,256.32,128.160000,0,Active
17897,"At Risk",172,9,2585.00,7.471098,1,Churned
17898,Potential,85,4,299.18,5.983600,0,Active
17899,"At Risk",159,1,155.80,4.868750,1,Churned
17900,Lost,190,2,112.20,18.700000,1,Churned
17901,Loyal,29,3,260.08,11.821818,0,Active
17902,Lost,546,1,216.40,9.016667,1,Churned
17903,Lost,394,1,381.09,8.468667,1,Churned
17904,Potential,21,1,191.67,5.043947,0,Active
17905,Potential,71,13,2383.52,13.938713,0,Active
17906,Lost,247,1,72.90,6.075000,1,Churned
17907,Lost,640,1,291.76,22.443077,1,Churned
17908,Lost,373,5,1411.54,5.095812,1,Churned
17909,Lost,737,1,132.55,14.727778,1,Churned
17910,Lost,726,1,261.70,10.065385,1,Churned
17911,Potential,9,1,366.23,9.390513,0,Active
17912,Lost,310,6,375.50,7.221154,1,Churned
17913,Loyal,58,14,3479.64,7.310168,0,Active
17914,Potential,3,1,336.43,4.205375,0,Active
17915,Lost,551,1,242.13,6.918000,1,Churned
17916,Lost,628,2,43.87,2.308947,1,Churned
17917,Loyal,45,3,341.28,3.630638,0,Active
17918,Lost,500,3,396.39,9.909750,1,Churned
17919,Potential,88,2,1840.32,46.008000,0,Active
17920,Champions,4,54,24516.46,13.597593,0,Active
17921,Potential,64,10,2423.50,6.585598,0,Active
17922,Lost,543,1,170.40,21.300000,1,Churned
17923,Lost,282,3,497.00,165.666667,1,Churned
17924,Champions,11,8,3536.70,101.048571,0,Active
17925,Lost,372,1,488.16,244.080000,1,Churned
17926,"At Risk",133,5,1035.49,23.533864,1,Churned
17927,Lost,721,1,294.00,29.400000,1,Churned
17928,Loyal,45,3,341.24,12.638519,0,Active
17929,Champions,11,12,3082.10,205.473333,0,Active
17930,Loyal,35,13,4275.22,49.140460,0,Active
17931,"At Risk",134,14,3437.29,9.628263,1,Churned
17932,Loyal,29,3,1331.57,14.795222,0,Active
17933,Lost,632,1,114.69,8.192143,1,Churned
17934,Loyal,51,3,1049.15,25.589024,0,Active
17935,"At Risk",138,7,686.14,10.720938,1,Churned
17936,Potential,5,1,389.84,5.062857,0,Active
17937,Champions,8,7,4301.22,100.028372,0,Active
17938,Lost,420,1,144.29,4.975517,1,Churned
17939,"At Risk",159,1,99.14,8.261667,1,Churned
17940,Loyal,49,16,30393.19,844.255278,0,Active
17941,"At Risk",130,4,1433.28,204.754286,1,Churned
17942,Potential,7,1,77.50,38.750000,0,Active
17944,Lost,423,1,75.41,2.900385,1,Churned
17945,Lost,696,3,360.35,5.004861,1,Churned
17946,Lost,233,2,149.58,7.479000,1,Churned
17947,Potential,37,1,176.68,19.631111,0,Active
17948,"At Risk",147,1,358.56,358.560000,1,Churned
17949,Champions,1,118,118628.08,755.592866,0,Active
17950,Potential,72,7,1432.81,6.955388,0,Active
17951,Loyal,39,4,1636.08,49.578182,0,Active
17952,Lost,378,4,819.61,7.880865,1,Churned
17953,Lost,540,1,160.82,7.658095,1,Churned
17954,Champions,5,19,3966.05,5.144034,0,Active
17955,Lost,198,6,949.90,43.177273,1,Churned
17956,Lost,249,1,12.75,12.750000,1,Churned
17957,Potential,66,1,111.68,3.602581,0,Active
17958,"At Risk",116,2,973.88,27.052222,0,Active
17959,Lost,592,1,140.75,70.375000,1,Churned
17960,"At Risk",171,3,135.08,3.650811,1,Churned
17961,Champions,21,100,2995.54,4.538697,0,Active
17962,"At Risk",142,4,687.42,3.437100,1,Churned
17963,Lost,471,4,651.51,5.817054,1,Churned
17964,Potential,31,2,733.46,5.276691,0,Active
17965,Loyal,37,29,7240.98,8.468982,0,Active
17966,Loyal,37,10,1974.42,17.319474,0,Active
17967,Lost,371,2,357.29,3.106870,1,Churned
17968,Lost,373,4,888.04,4.036545,1,Churned
17969,"At Risk",166,20,2369.94,11.448986,1,Churned
17970,Lost,211,1,582.59,18.793226,1,Churned
17971,Lost,548,1,161.94,7.711429,1,Churned
17972,Lost,241,1,136.04,4.388387,1,Churned
17973,Potential,51,1,337.04,22.469333,0,Active
17974,Champions,24,6,1858.06,4.610571,0,Active
17975,Champions,15,24,7028.83,14.673967,0,Active
17976,Lost,372,1,706.38,5.433692,1,Churned
17977,Potential,29,2,1565.63,14.496574,0,Active
17978,Lost,365,4,1461.76,18.272000,1,Churned
17979,Loyal,35,4,757.71,5.189795,0,Active
17980,"At Risk",165,4,1033.42,15.657879,1,Churned
17981,Lost,410,1,239.12,14.065882,1,Churned
17982,Lost,680,1,138.18,10.629231,1,Churned
17983,Lost,395,1,171.71,7.154583,1,Churned
17984,"At Risk",145,5,1191.27,4.746096,1,Churned
17985,Potential,22,1,634.95,27.606522,0,Active
17986,Potential,56,1,20.80,20.800000,0,Active
17987,Lost,185,5,1003.64,5.638427,1,Churned
17988,Champions,11,14,489.54,3.980000,0,Active
17989,Lost,379,1,228.83,6.730294,1,Churned
17990,Lost,236,6,1527.61,26.800175,1,Churned
17991,Lost,225,3,320.55,8.013750,1,Churned
17992,Lost,389,1,254.13,4.794906,1,Churned
17993,Lost,617,1,235.19,3.674844,1,Churned
17994,"At Risk",121,11,2313.32,7.367261,1,Churned
17995,Lost,281,3,495.48,17.085517,1,Churned
17996,Lost,379,3,482.33,7.198955,1,Churned
17997,Potential,74,8,1970.67,11.871506,0,Active
17998,Lost,380,3,639.24,11.021379,1,Churned
17999,Loyal,37,3,730.90,4.152841,0,Active
18000,Lost,564,1,124.25,20.708333,1,Churned
18001,Champions,12,6,953.84,6.813143,0,Active
18002,Lost,375,4,249.92,4.628148,1,Churned
18003,Lost,376,1,358.61,14.344400,1,Churned
18004,Lost,362,1,169.47,4.236750,1,Churned
18005,Potential,3,2,249.72,4.162000,0,Active
18006,Loyal,23,4,997.86,15.351692,0,Active
18007,Lost,392,1,220.32,4.320000,1,Churned
18008,Potential,70,23,19787.13,193.991471,0,Active
18009,Lost,235,8,2155.83,11.910663,1,Churned
18010,Lost,256,1,174.80,12.485714,1,Churned
18011,Lost,373,2,527.03,5.666989,1,Churned
18012,Lost,723,1,115.30,8.869231,1,Churned
18013,"At Risk",155,2,187.29,6.041613,1,Churned
18014,Potential,28,1,166.42,5.200625,0,Active
18015,Potential,4,1,120.03,2.609348,0,Active
18016,Loyal,32,7,1960.46,11.532118,0,Active
18017,Potential,81,4,688.00,172.000000,0,Active
18018,"At Risk",108,4,297.99,6.772500,0,Active
18019,Potential,51,1,38.45,7.690000,0,Active
18020,Lost,543,1,190.48,15.873333,1,Churned
18021,Lost,509,2,227.06,6.880606,1,Churned
18022,Loyal,35,5,1651.79,3.330222,0,Active
18024,"At Risk",152,2,389.78,18.560952,1,Churned
18025,Lost,379,6,1177.72,10.515357,1,Churned
18026,Lost,500,2,2074.07,122.004118,1,Churned
18027,"At Risk",98,1,115.31,5.490952,0,Active
18028,Lost,583,1,192.05,48.012500,1,Churned
18029,Lost,642,1,433.77,24.098333,1,Churned
18030,Potential,4,2,230.65,25.627778,0,Active
18031,Lost,378,1,462.10,7.109231,1,Churned
18032,Lost,334,1,73.50,14.700000,1,Churned
18033,Potential,65,1,97.97,2.881471,0,Active
18034,Loyal,21,3,793.70,3.527556,0,Active
18035,Loyal,35,5,1276.74,20.930164,0,Active
18036,Loyal,32,11,1563.64,4.709759,0,Active
18037,"At Risk",154,15,167.42,5.073333,1,Churned
18038,Lost,556,1,149.41,4.669063,1,Churned
18039,Lost,374,4,579.17,3.447440,1,Churned
18040,Potential,19,2,357.20,18.800000,0,Active
18041,Champions,11,38,8752.38,9.117063,0,Active
18042,Potential,53,2,281.15,17.571875,0,Active
18043,Loyal,24,3,875.97,4.684332,0,Active
18044,Champions,4,18,3505.61,17.528050,0,Active
18045,Potential,45,1,189.40,4.029787,0,Active
18046,Lost,649,1,189.63,7.293462,1,Churned
18047,Lost,381,2,342.69,3.894205,1,Churned
18048,Lost,203,3,401.73,6.585738,1,Churned
18049,Lost,437,2,556.52,5.858105,1,Churned
18050,Lost,359,2,412.06,17.915652,1,Churned
18051,Lost,634,7,2282.28,41.496000,1,Churned
18052,Lost,564,1,10877.18,679.823750,1,Churned
18053,Potential,70,3,571.07,17.845938,0,Active
18054,Lost,392,1,176.50,16.045455,1,Churned
18055,Champions,7,14,11195.57,19.170497,0,Active
18056,Lost,288,2,554.60,18.486667,1,Churned
18057,Lost,393,3,1203.56,8.596857,1,Churned
18058,Loyal,9,3,774.06,48.378750,0,Active
18059,Loyal,23,3,306.46,17.025556,0,Active
18060,Lost,408,2,1185.46,15.806133,1,Churned
18061,Champions,21,28,6488.97,50.695078,0,Active
18062,"At Risk",173,6,1632.67,30.234630,1,Churned
18063,Lost,390,2,186.60,62.200000,1,Churned
18064,"At Risk",133,11,4495.03,69.154308,1,Churned
18065,Champions,5,29,5866.63,18.924613,0,Active
18066,Potential,75,3,1440.40,27.177358,0,Active
18067,Potential,40,1,396.33,10.711622,0,Active
18068,Lost,289,1,101.70,101.700000,1,Churned
18069,Champions,26,11,4540.56,4.549659,0,Active
18070,Lost,669,1,314.10,34.900000,1,Churned
18071,Lost,257,6,1428.63,16.807412,1,Churned
18072,Lost,185,1,247.44,13.746667,1,Churned
18073,"At Risk",114,12,3877.52,53.116712,0,Active
18074,Lost,373,2,1509.04,26.947143,1,Churned
18075,Champions,23,20,5783.29,17.904923,0,Active
18076,Lost,380,1,151.49,18.936250,1,Churned
18077,Champions,8,18,4338.56,11.508117,0,Active
18078,Lost,217,4,844.60,10.968831,1,Churned
18079,Loyal,45,5,4242.75,30.305357,0,Active
18080,Potential,18,2,1231.50,615.750000,0,Active
18081,Loyal,36,3,343.45,20.202941,0,Active
18082,Potential,25,1,703.37,9.635205,0,Active
18083,Lost,397,1,470.73,11.207857,1,Churned
18084,Loyal,16,3,812.93,101.616250,0,Active
18085,Lost,330,4,1645.75,23.179577,1,Churned
18086,Lost,274,1,101.34,14.477143,1,Churned
18087,"At Risk",98,17,14761.52,167.744545,0,Active
18088,Potential,61,1,167.67,4.299231,0,Active
18089,Lost,446,1,428.45,42.845000,1,Churned
18090,Lost,421,1,349.40,5.823333,1,Churned
18091,Lost,593,1,360.85,14.434000,1,Churned
18092,Champions,2,18,16179.44,107.862933,0,Active
18093,"At Risk",93,8,4452.71,72.995246,0,Active
18094,Potential,81,13,6391.52,50.726349,0,Active
18095,Lost,312,5,2303.09,47.981042,1,Churned
18096,Champions,11,6,1805.28,4.121644,0,Active
18097,Champions,7,11,4663.32,29.514684,0,Active
18098,Lost,396,1,550.84,6.259545,1,Churned
18099,"At Risk",127,1,168.31,8.858421,1,Churned
18100,Lost,550,1,451.56,15.052000,1,Churned
18101,Champions,11,5,629.16,5.617500,0,Active
18102,Champions,0,145,608821.65,575.445794,0,Active
18103,Lost,549,1,105.80,10.580000,1,Churned
18104,Potential,37,1,754.64,19.858947,0,Active
18105,Potential,37,1,113.48,6.304444,0,Active
18106,Lost,329,6,1461.46,7.456429,1,Churned
18107,Lost,442,1,167.13,4.285385,1,Churned
18108,Lost,254,3,848.81,18.059787,1,Churned
18109,Champions,1,38,9893.96,14.723155,0,Active
18110,Potential,19,2,435.43,5.183690,0,Active
18111,Lost,589,1,405.85,15.031481,1,Churned
18112,Loyal,12,4,775.96,12.316825,0,Active
18113,Lost,368,1,152.64,76.320000,1,Churned
18114,Lost,290,1,220.10,7.860714,1,Churned
18115,Lost,697,1,9.70,3.233333,1,Churned
18116,Potential,67,13,2154.30,3.753136,0,Active
18117,Potential,25,1,320.72,4.334054,0,Active
18118,Champions,10,29,6733.22,4.299630,0,Active
18119,Lost,367,1,362.24,6.037333,1,Churned
18120,Lost,214,1,111.15,6.538235,1,Churned
18121,"At Risk",149,2,673.10,21.034375,1,Churned
18122,Champions,8,6,1826.21,5.017060,0,Active
18123,Loyal,24,3,684.59,11.603220,0,Active
18124,Lost,472,1,111.53,4.647083,1,Churned
18125,Loyal,29,4,1142.99,5.831582,0,Active
18126,Potential,60,1,206.83,3.693393,0,Active
18127,Loyal,19,4,561.53,8.138116,0,Active
18128,Lost,537,1,420.04,9.334222,1,Churned
18129,Lost,243,1,112.55,8.039286,1,Churned
18130,Loyal,15,3,1059.39,15.134143,0,Active
18131,Lost,631,1,222.96,55.740000,1,Churned
18132,Lost,504,1,226.90,3.437879,1,Churned
18133,Lost,212,1,931.50,931.500000,1,Churned
18134,Lost,598,2,445.00,15.892857,1,Churned
18135,Champions,29,10,1249.62,33.773514,0,Active
18136,Potential,63,5,1631.36,18.538182,0,Active
18137,Lost,551,2,145.99,5.034138,1,Churned
18138,Lost,295,1,152.65,19.081250,1,Churned
18139,Champions,17,6,8438.34,53.071321,0,Active
18140,Lost,473,1,536.41,9.933519,1,Churned
18141,Lost,401,2,882.47,21.011190,1,Churned
18142,"At Risk",157,2,1019.52,67.968000,1,Churned
18143,"At Risk",116,2,1000.16,16.396066,0,Active
18144,Champions,7,19,5058.00,58.137931,0,Active
18145,Champions,12,11,5617.79,13.871086,0,Active
18146,"At Risk",140,2,160.35,16.035000,1,Churned
18147,Potential,45,2,179.34,25.620000,0,Active
18148,Lost,646,1,114.10,10.372727,1,Churned
18149,Loyal,50,7,1624.71,16.924063,0,Active
18150,Loyal,32,3,566.58,15.312973,0,Active
18151,"At Risk",134,6,1879.44,17.730566,1,Churned
18152,Lost,646,1,426.69,42.669000,1,Churned
18153,Lost,659,1,246.22,14.483529,1,Churned
18154,Champions,3,5,932.60,19.842553,0,Active
18155,Potential,75,3,371.62,14.864800,0,Active
18156,Potential,12,2,941.17,4.826513,0,Active
18157,Lost,571,1,215.35,8.282692,1,Churned
18158,Potential,9,2,453.40,13.335294,0,Active
18159,Lost,301,1,530.15,23.050000,1,Churned
18160,Loyal,57,3,1003.88,15.444308,0,Active
18161,Champions,15,6,1803.10,19.388172,0,Active
18162,Lost,732,1,379.16,8.067234,1,Churned
18163,Lost,584,1,728.84,22.086061,1,Churned
18164,Potential,37,1,399.65,16.652083,0,Active
18165,"At Risk",177,1,302.46,30.246000,1,Churned
18166,Lost,623,1,175.50,17.550000,1,Churned
18167,Loyal,23,3,1384.86,37.428649,0,Active
18168,"At Risk",176,16,3770.27,9.332351,1,Churned
18169,Potential,60,1,202.65,22.516667,0,Active
18170,Loyal,33,9,2878.00,22.841270,0,Active
18171,Loyal,58,9,2437.31,26.492500,0,Active
18172,Champions,14,52,17479.84,36.722353,0,Active
18173,Potential,86,5,2696.36,59.919111,0,Active
18174,Potential,7,2,162.50,81.250000,0,Active
18175,Lost,675,1,176.10,25.157143,1,Churned
18176,Lost,358,1,476.35,15.878333,1,Churned
18177,Loyal,31,9,2216.87,22.168700,0,Active
18178,"At Risk",128,11,6103.74,17.439257,1,Churned
18179,Champions,9,8,2547.55,23.372018,0,Active
18180,Champions,4,6,1843.75,15.493697,0,Active
18181,Champions,24,5,1205.94,6.626044,0,Active
18182,Lost,463,1,291.13,29.113000,1,Churned
18183,Lost,227,2,632.07,17.082973,1,Churned
18184,Potential,15,1,49.80,49.800000,0,Active
18185,Lost,249,1,304.25,17.897059,1,Churned
18186,Lost,722,1,329.58,29.961818,1,Churned
18187,Lost,631,1,724.89,15.101875,1,Churned
18188,Champions,15,6,3280.59,24.666090,0,Active
18189,Potential,77,3,1403.73,16.322442,0,Active
18190,Lost,192,5,745.62,17.752857,1,Churned
18191,Lost,261,2,529.40,35.293333,1,Churned
18192,Potential,71,1,957.97,21.288222,0,Active
18193,"At Risk",165,3,1207.35,17.247857,1,Churned
18194,Potential,82,6,4162.04,148.644286,0,Active
18195,Lost,387,1,101.16,20.232000,1,Churned
18196,"At Risk",95,4,1464.31,5.211068,0,Active
18197,Lost,575,1,230.10,25.566667,1,Churned
18198,Champions,4,17,5425.56,34.123019,0,Active
18199,Lost,683,1,344.75,17.237500,1,Churned
18200,"At Risk",106,1,163.80,5.118750,0,Active
18201,Lost,722,1,447.53,16.575185,1,Churned
18202,Lost,199,3,1396.99,20.543971,1,Churned
18203,"At Risk",157,4,504.42,8.407000,1,Churned
18204,Potential,71,3,1993.70,9.968500,0,Active
18205,Potential,36,2,517.36,16.167500,0,Active
18206,Lost,553,1,314.66,16.561053,1,Churned
18207,Lost,499,1,544.47,17.563548,1,Churned
18208,Lost,565,1,360.08,21.181176,1,Churned
18209,Potential,28,1,139.10,17.387500,0,Active
18210,Champions,1,7,2768.83,19.227986,0,Active
18211,Champions,25,5,600.07,14.287381,0,Active
18212,Lost,326,2,546.72,9.940364,1,Churned
18213,Lost,236,1,232.48,15.498667,1,Churned
18214,Lost,530,4,1780.34,30.695517,1,Churned
18215,Potential,89,5,2247.49,24.972111,0,Active
18216,Potential,31,1,481.75,18.528846,0,Active
18217,Loyal,29,4,945.04,23.626000,0,Active
18218,Lost,211,4,1142.00,29.282051,1,Churned
18219,Champions,2,17,3562.89,17.551182,0,Active
18220,Lost,226,6,1921.76,76.870400,1,Churned
18221,Champions,22,6,1424.94,16.963571,0,Active
18222,"At Risk",92,1,443.00,23.315789,0,Active
18223,Champions,4,26,14000.85,24.307031,0,Active
18224,Lost,263,1,158.95,15.895000,1,Churned
18225,Champions,3,26,13054.26,22.546218,0,Active
18226,Loyal,44,26,11878.88,22.497879,0,Active
18227,Lost,217,2,388.75,64.791667,1,Churned
18228,Potential,56,2,779.90,25.996667,0,Active
18229,Champions,11,28,10803.71,51.202417,0,Active
18230,Champions,9,9,4291.06,30.650429,0,Active
18231,Lost,192,28,6880.97,17.872649,1,Churned
18232,Potential,81,4,592.97,16.026216,0,Active
18233,Lost,325,1,440.00,440.000000,1,Churned
18234,Lost,551,1,179.60,5.986667,1,Churned
18235,Potential,71,3,1796.48,17.273846,0,Active
18236,Champions,29,12,1795.35,18.319898,0,Active
18237,Champions,2,5,987.10,16.181967,0,Active
18238,Lost,515,1,270.92,19.351429,1,Churned
18239,Lost,218,6,2150.36,17.202880,1,Churned
18240,Potential,46,1,422.58,70.430000,0,Active
18241,Champions,9,21,2986.99,18.786101,0,Active
18242,Potential,72,8,3605.21,25.751500,0,Active
18243,Lost,414,1,515.78,19.837692,1,Churned
18244,Lost,430,2,568.64,29.928421,1,Churned
