CustomerID,recency,frequency,monetary,r_score,f_score,m_score,total_clv,churn_status,avg_days_between_purchases,lifespan_days,churn_event
17050,96,12,4391.66,3,1,1,4391.66,"Medium Risk",1.6415,586,1
17051,194,4,714.39,4,3,3,714.39,"High Risk",2.7821,434,1
17052,28,1,413.75,2,5,4,413.75,Active,0.0000,0,1
17053,128,2,496.38,3,4,4,496.38,"Medium Risk",0.1538,2,1
17054,28,6,1353.83,2,2,2,1353.83,Active,2.6145,217,1
17055,445,1,239.55,5,5,5,239.55,"High Risk",0.0000,0,1
17056,738,1,128.60,5,5,5,128.60,"High Risk",0.0000,0,1
17057,596,1,294.74,5,5,4,294.74,"High Risk",0.0000,0,1
17058,81,3,1179.89,3,3,3,1179.89,"Low Risk",2.5902,158,1
17059,29,10,5584.83,2,1,1,5584.83,Active,0.7765,653,1
17060,266,1,234.24,4,4,5,234.24,"High Risk",0.0000,0,1
17061,73,12,5116.13,3,1,1,5116.13,"Low Risk",1.5900,159,1
17062,313,7,1204.32,4,2,2,1204.32,"High Risk",0.7683,126,1
17063,8,23,3576.88,1,1,1,3576.88,Active,3.3796,730,1
17064,58,3,859.35,2,3,3,859.35,"Low Risk",4.4098,269,1
17065,143,3,82.35,3,3,5,82.35,"Medium Risk",41.1667,494,1
17066,726,1,228.34,5,5,5,228.34,"High Risk",0.0000,0,1
17067,724,3,454.54,5,3,4,454.54,"High Risk",0.5833,7,1
17068,12,49,9126.43,1,1,1,9126.43,Active,0.5936,609,1
17069,28,21,5718.40,2,1,1,5718.40,Active,2.2913,708,1
17070,114,2,445.32,3,4,4,445.32,"Medium Risk",2.8462,296,1
17071,8,20,3738.45,1,1,1,3738.45,Active,3.0450,676,1
17072,625,1,282.05,5,5,4,282.05,"High Risk",0.0000,0,1
17073,17,4,1446.09,1,3,2,1446.09,Active,0.5318,92,1
17074,562,1,203.05,5,5,5,203.05,"High Risk",0.0000,0,1
17075,17,11,2221.38,1,1,2,2221.38,Active,3.5050,708,1
17076,36,6,1242.75,2,2,2,1242.75,"Low Risk",14.2653,699,1
17077,578,1,306.00,5,5,4,306.00,"High Risk",NULL,0,1
17078,36,2,378.20,2,4,4,378.20,"Low Risk",0.0000,0,1
17079,78,1,118.80,3,5,5,118.80,"Low Risk",0.0000,0,1
17080,22,8,955.41,2,2,3,955.41,Active,15.2727,504,1
17081,25,6,964.39,2,2,3,964.39,Active,2.9577,630,1
17082,33,6,4732.03,2,2,1,4732.03,"Low Risk",4.0888,691,1
17083,109,11,4035.08,3,1,1,4035.08,"Medium Risk",5.3362,619,1
17084,35,4,5199.72,2,3,1,5199.72,"Low Risk",1.2279,361,1
17085,123,32,7757.41,3,1,1,7757.41,"Medium Risk",0.6076,610,1
17086,7,6,2050.08,1,2,2,2050.08,Active,0.5895,56,1
17087,737,1,221.53,5,5,5,221.53,"High Risk",0.0000,0,1
17088,28,4,1991.01,2,3,2,1991.01,Active,1.9737,225,1
17089,386,1,128.45,4,4,5,128.45,"High Risk",0.0000,0,1
17090,4,15,3055.94,1,1,1,3055.94,Active,5.4194,504,1
17091,2,23,7777.50,1,1,1,7777.50,Active,1.5365,736,1
17092,50,14,5563.31,2,1,1,5563.31,"Low Risk",1.5664,625,1
17093,592,1,235.88,5,5,5,235.88,"High Risk",0.0000,0,1
17094,318,3,370.40,4,3,4,370.40,"High Risk",5.8333,105,1
17095,22,12,2312.59,2,1,2,2312.59,Active,4.9787,702,1
17096,9,17,3690.83,1,1,1,3690.83,Active,2.4375,546,1
17097,2,10,1323.95,1,1,2,1323.95,Active,1.3762,428,1
17098,381,3,591.07,4,3,3,591.07,"High Risk",9.3529,159,1
17099,533,1,582.17,5,5,4,582.17,"High Risk",0.0000,0,1
17100,18,2,971.74,1,4,3,971.74,Active,0.0000,0,1
17101,10,7,2507.05,1,2,2,2507.05,Active,7.5000,540,1
17102,261,1,25.50,4,4,5,25.50,"High Risk",NULL,0,1
17103,722,1,424.30,5,5,4,424.30,"High Risk",0.0000,0,1
17104,423,1,474.03,5,5,4,474.03,"High Risk",0.0000,0,1
17105,159,2,665.78,3,4,3,665.78,"Medium Risk",1.6517,147,1
17106,389,1,491.23,4,4,4,491.23,"High Risk",0.0000,0,1
17107,32,13,15616.82,2,1,1,15616.82,"Low Risk",0.9416,645,1
17108,663,1,174.95,5,5,5,174.95,"High Risk",0.0000,0,1
17109,29,10,1280.10,2,1,2,1280.10,Active,3.2727,468,1
17110,165,3,510.70,3,3,4,510.70,"Medium Risk",8.9000,445,1
17111,47,2,476.58,2,4,4,476.58,"Low Risk",7.8750,378,1
17112,502,1,205.17,5,5,5,205.17,"High Risk",0.0000,0,1
17113,505,8,2109.16,5,2,2,2109.16,"High Risk",1.1228,192,1
17114,5,10,747.22,1,1,3,747.22,Active,2.4552,329,1
17115,8,13,2616.29,1,1,2,2616.29,Active,5.6719,726,1
17116,648,1,389.78,5,5,4,389.78,"High Risk",0.0000,0,1
17117,288,1,116.20,4,4,5,116.20,"High Risk",0.0000,0,1
17118,317,1,157.02,4,4,5,157.02,"High Risk",0.0000,0,1
17119,3,3,593.61,1,3,3,593.61,Active,1.5135,56,1
17120,233,1,307.46,4,5,4,307.46,"High Risk",0.0000,0,1
17121,402,1,314.74,4,5,4,314.74,"High Risk",0.0000,0,1
17122,119,4,570.50,3,3,4,570.50,"Medium Risk",13.1034,380,1
17123,161,3,977.17,3,3,3,977.17,"Medium Risk",9.7857,411,1
17124,185,1,298.89,3,5,4,298.89,"High Risk",0.0000,0,1
17125,50,1,259.35,2,5,4,259.35,"Low Risk",0.0000,0,1
17126,152,11,2057.54,3,1,2,2057.54,"Medium Risk",0.6576,313,1
17127,428,5,1155.03,5,2,3,1155.03,"High Risk",8.5278,307,1
17128,334,1,157.09,4,4,5,157.09,"High Risk",0.0000,0,1
17129,520,1,31.85,5,5,5,31.85,"High Risk",0.0000,0,1
17130,682,1,-18.38,5,5,5,-18.38,"High Risk",NULL,0,1
17131,5,5,2463.17,1,2,2,2463.17,Active,0.5263,70,1
17132,452,2,1272.80,5,4,2,1272.80,"High Risk",0.4675,36,1
17133,15,13,12972.09,1,1,1,12972.09,Active,9.8871,613,1
17134,106,3,637.10,3,3,3,637.10,"Medium Risk",9.3333,336,1
17135,16,11,1943.24,1,1,2,1943.24,Active,3.5188,563,1
17136,662,1,231.68,5,5,5,231.68,"High Risk",0.0000,0,1
17137,416,6,1133.63,5,2,3,1133.63,"High Risk",1.4914,261,1
17138,275,7,4417.27,4,2,1,4417.27,"High Risk",1.5608,398,1
17139,15,29,19491.61,1,1,1,19491.61,Active,0.8337,682,1
17140,247,1,465.32,4,4,4,465.32,"High Risk",0.0000,0,1
17141,418,4,754.33,5,3,3,754.33,"High Risk",1.5376,266,1
17142,239,4,1283.75,4,3,2,1283.75,"High Risk",5.0000,445,1
17143,417,2,924.11,5,4,3,924.11,"High Risk",0.8167,98,1
17144,1,2,984.57,1,4,3,984.57,Active,1.7660,83,1
17145,465,7,3014.64,5,2,1,3014.64,"High Risk",1.0432,193,1
17146,105,16,5795.99,3,1,1,5795.99,"Medium Risk",1.8506,570,1
17147,22,16,3069.15,2,1,1,3069.15,Active,4.6233,675,1
17148,51,1,124.88,2,5,5,124.88,"Low Risk",0.0000,0,1
17149,451,1,143.10,5,5,5,143.10,"High Risk",0.0000,0,1
17150,376,6,1375.65,4,2,2,1375.65,"High Risk",3.8804,357,1
17151,735,1,231.90,5,5,5,231.90,"High Risk",0.0000,0,1
17152,194,5,1830.50,4,3,2,1830.50,"High Risk",13.5882,231,1
17153,24,1,213.78,2,5,5,213.78,Active,0.0000,0,1
17154,75,1,329.34,3,5,4,329.34,"Low Risk",0.0000,0,1
17155,17,7,892.46,1,2,3,892.46,Active,9.9861,719,1
17156,484,2,572.07,5,4,4,572.07,"High Risk",0.1750,7,1
17157,7,20,5139.45,1,1,1,5139.45,Active,5.1268,728,1
17158,32,6,1962.30,2,2,2,1962.30,"Low Risk",5.3509,610,1
17159,21,6,2095.44,2,2,2,2095.44,Active,4.8000,624,1
17160,31,18,10201.36,2,1,1,10201.36,"Low Risk",1.0765,704,1
17161,444,1,856.01,5,5,3,856.01,"High Risk",0.0000,0,1
17162,28,11,1707.21,2,1,2,1707.21,Active,2.6635,277,1
17163,21,4,699.78,2,3,3,699.78,Active,22.5517,654,1
17164,32,8,2466.40,2,2,2,2466.40,"Low Risk",1.6736,241,1
17165,284,8,1783.63,4,2,2,1783.63,"High Risk",4.3529,444,1
17166,38,3,189.49,2,3,5,189.49,"Low Risk",12.6923,165,1
17167,379,3,867.11,4,3,3,867.11,"High Risk",0.8462,66,1
17168,498,1,400.20,5,5,4,400.20,"High Risk",0.0000,0,1
17169,50,6,1129.88,2,2,3,1129.88,"Low Risk",6.2857,528,1
17170,374,3,118.98,4,3,5,118.98,"High Risk",2.8000,28,1
17171,289,2,384.59,4,4,4,384.59,"High Risk",15.5000,372,1
17172,74,6,910.99,3,2,3,910.99,"Low Risk",15.5238,652,1
17173,5,9,3755.65,1,2,1,3755.65,Active,1.4651,126,1
17174,217,1,59.90,4,5,5,59.90,"High Risk",0.0000,0,1
17175,44,5,1430.94,2,2,2,1430.94,"Low Risk",4.0000,252,1
17176,201,3,902.32,4,4,3,902.32,"High Risk",11.6098,476,1
17177,505,1,119.50,5,5,5,119.50,"High Risk",0.0000,0,1
17178,731,1,436.71,5,5,4,436.71,"High Risk",0.0000,0,1
17179,178,6,1507.26,3,2,2,1507.26,"Medium Risk",2.4459,384,1
17180,56,14,2236.33,2,1,2,2236.33,"Low Risk",1.5278,631,1
17181,57,3,465.37,2,3,4,465.37,"Low Risk",18.5517,538,1
17182,422,2,321.30,5,4,4,321.30,"High Risk",59.2000,296,1
17183,7,8,3286.91,1,2,1,3286.91,Active,1.3067,98,1
17184,569,2,198.41,5,4,5,198.41,"High Risk",12.3846,161,1
17185,591,3,229.46,5,3,5,229.46,"High Risk",0.1628,7,1
17186,46,2,144.00,2,4,5,144.00,"Low Risk",14.0000,14,1
17187,226,2,467.71,4,4,4,467.71,"High Risk",13.6364,300,1
17188,11,17,4361.83,1,1,1,4361.83,Active,3.9779,720,1
17189,106,5,957.63,3,3,3,957.63,"Medium Risk",5.1721,631,1
17190,58,8,1548.04,2,2,2,1548.04,"Low Risk",3.0051,586,1
17191,28,16,4810.55,2,1,1,4810.55,Active,1.2348,710,1
17192,536,1,77.83,5,5,5,77.83,"High Risk",0.0000,0,1
17193,35,12,2254.60,2,1,2,2254.60,"Low Risk",14.9362,702,1
17194,273,3,812.50,4,3,3,812.50,"High Risk",4.2833,257,1
17195,655,1,562.98,5,5,4,562.98,"High Risk",0.0000,0,1
17196,427,1,352.90,5,5,4,352.90,"High Risk",0.0000,0,1
17197,29,1,1013.01,2,5,3,1013.01,Active,0.0000,0,1
17198,23,3,1213.88,2,3,2,1213.88,Active,2.0233,348,1
17199,582,1,145.12,5,5,5,145.12,"High Risk",0.0000,0,1
17200,387,4,356.71,4,3,4,356.71,"High Risk",11.0417,265,1
17201,53,5,1226.44,2,2,2,1226.44,"Low Risk",3.3011,614,1
17202,420,1,160.65,5,5,5,160.65,"High Risk",0.0000,0,1
17203,35,10,5575.88,2,1,1,5575.88,"Low Risk",1.3123,353,1
17204,169,15,5263.69,3,1,1,5263.69,"Medium Risk",2.0000,378,1
17205,53,3,999.35,2,3,3,999.35,"Low Risk",15.0294,511,1
17206,53,1,204.24,2,5,5,204.24,"Low Risk",0.0000,0,1
17207,652,1,303.22,5,5,4,303.22,"High Risk",0.0000,0,1
17208,395,1,115.35,4,4,5,115.35,"High Risk",0.0000,0,1
17209,649,3,611.60,5,3,3,611.60,"High Risk",2.2308,87,1
17210,392,1,253.37,4,4,5,253.37,"High Risk",0.0000,0,1
17211,26,15,4002.10,2,1,1,4002.10,Active,1.8470,700,1
17212,253,3,794.41,4,3,3,794.41,"High Risk",8.3214,233,1
17213,40,20,5078.93,2,1,1,5078.93,"Low Risk",2.3266,691,1
17214,60,7,984.12,3,2,3,984.12,"Low Risk",2.9029,299,1
17215,464,1,186.15,5,5,5,186.15,"High Risk",0.0000,0,1
17216,554,1,65.05,5,5,5,65.05,"High Risk",0.0000,0,1
17217,234,2,218.00,4,4,5,218.00,"High Risk",13.7500,385,1
17218,4,18,4192.68,1,1,1,4192.68,Active,1.2958,679,1
17219,31,2,259.13,2,4,5,259.13,"Low Risk",7.8571,385,1
17220,24,21,4481.75,2,1,1,4481.75,Active,0.9765,664,1
17221,7,5,978.52,1,2,3,978.52,Active,4.8000,600,1
17222,65,6,1605.01,3,2,2,1605.01,"Low Risk",5.6518,633,1
17223,310,3,873.53,4,3,3,873.53,"High Risk",0.6500,65,1
17224,501,1,100.86,5,5,5,100.86,"High Risk",0.0000,0,1
17225,581,1,131.15,5,5,5,131.15,"High Risk",0.0000,0,1
17226,308,3,900.12,4,3,3,900.12,"High Risk",5.9500,357,1
17227,18,12,2022.03,1,1,2,2022.03,Active,5.4435,675,1
17228,15,13,3177.24,1,1,1,3177.24,Active,1.7423,622,1
17229,96,2,318.76,3,4,4,318.76,"Medium Risk",1.0000,46,1
17230,264,23,9695.91,4,1,1,9695.91,"High Risk",2.0393,467,1
17231,12,35,7091.07,1,1,1,7091.07,Active,0.5755,720,1
17232,2,2,421.52,1,4,4,421.52,Active,0.3429,12,1
17233,35,3,560.86,2,3,4,560.86,"Low Risk",12.0877,689,1
17234,182,1,149.89,3,5,5,149.89,"High Risk",0.0000,0,1
17235,25,8,1904.88,2,2,2,1904.88,Active,5.3878,528,1
17236,12,12,1929.26,1,1,2,1929.26,Active,4.0127,630,1
17237,11,4,1002.08,1,3,3,1002.08,Active,4.6835,370,1
17238,2,32,7783.10,1,1,1,7783.10,Active,0.5984,736,1
17239,312,6,1174.15,4,2,3,1174.15,"High Risk",12.6364,417,1
17240,596,1,130.60,5,5,5,130.60,"High Risk",0.0000,0,1
17241,385,12,2744.14,4,1,2,2744.14,"High Risk",1.6294,277,1
17242,108,5,2889.28,3,3,1,2889.28,"Medium Risk",6.9398,576,1
17243,1,80,20709.21,1,1,1,20709.21,Active,0.6386,737,1
17244,53,5,1826.04,2,3,2,1826.04,"Low Risk",5.7143,680,1
17245,204,2,371.63,4,4,4,371.63,"High Risk",20.2083,485,1
17246,546,2,38.92,5,4,5,38.92,"High Risk",38.4000,192,1
17247,15,1,282.19,1,5,4,282.19,Active,0.0000,0,1
17248,120,2,546.16,3,4,4,546.16,"Medium Risk",3.1121,361,1
17249,428,1,68.03,5,5,5,68.03,"High Risk",0.0000,0,1
17250,3,2,384.52,1,4,4,384.52,Active,4.6071,258,1
17251,362,4,803.73,4,3,3,803.73,"High Risk",4.4691,362,1
17252,116,2,353.86,3,4,4,353.86,"Medium Risk",0.8140,70,1
17253,18,1,178.26,1,5,5,178.26,Active,0.0000,0,1
17254,4,3,470.73,1,3,4,470.73,Active,2.7007,397,1
17255,40,4,799.13,2,3,3,799.13,"Low Risk",2.1481,406,1
17256,107,5,498.93,3,3,4,498.93,"Medium Risk",16.4333,493,1
17257,436,2,192.73,5,4,5,192.73,"High Risk",0.0000,0,1
17258,396,2,417.30,4,4,4,417.30,"High Risk",4.9815,269,1
17259,148,6,1889.34,3,2,2,1889.34,"Medium Risk",1.5410,507,1
17260,411,1,120.95,4,5,5,120.95,"High Risk",0.0000,0,1
17261,509,1,230.44,5,5,5,230.44,"High Risk",0.0000,0,1
17262,52,11,2757.62,2,1,2,2757.62,"Low Risk",33.6000,672,1
17263,208,1,63.44,4,5,5,63.44,"High Risk",0.0000,0,1
17264,424,1,279.59,5,5,4,279.59,"High Risk",0.0000,0,1
17265,138,2,562.90,3,4,4,562.90,"Medium Risk",0.3333,42,1
17266,2,5,517.73,1,2,4,517.73,Active,5.0635,638,1
17267,127,2,317.62,3,4,4,317.62,"Medium Risk",0.0000,0,1
17268,107,11,1733.89,3,1,2,1733.89,"Medium Risk",21.5172,624,1
17269,385,1,537.46,4,4,4,537.46,"High Risk",0.0000,0,1
17270,469,2,604.40,5,4,3,604.40,"High Risk",5.4792,263,1
17271,736,1,210.39,5,5,5,210.39,"High Risk",0.0000,0,1
17272,42,5,2144.53,2,2,2,2144.53,"Low Risk",1.9130,220,1
17273,424,1,141.12,5,5,5,141.12,"High Risk",0.0000,0,1
17274,35,2,577.38,2,4,4,577.38,"Low Risk",4.6154,360,1
17275,383,1,114.52,4,4,5,114.52,"High Risk",0.0000,0,1
17276,399,2,451.34,4,4,4,451.34,"High Risk",0.0536,3,1
17277,227,2,1065.35,4,4,3,1065.35,"High Risk",1.3971,95,1
17278,241,2,271.24,4,4,4,271.24,"High Risk",20.2500,324,1
17279,57,1,187.83,2,5,5,187.83,"Low Risk",0.0000,0,1
17280,438,1,118.86,5,5,5,118.86,"High Risk",0.0000,0,1
17281,374,6,797.85,4,2,3,797.85,"High Risk",59.8000,299,1
17282,130,5,2339.66,3,3,2,2339.66,"Medium Risk",1.9352,418,1
17283,378,1,188.46,4,4,5,188.46,"High Risk",0.0000,0,1
17284,60,11,2328.22,3,1,2,2328.22,"Low Risk",1.0212,385,1
17285,628,2,428.34,5,4,4,428.34,"High Risk",0.7292,35,1
17286,21,3,395.48,2,3,4,395.48,Active,4.1196,379,1
17287,26,23,4095.71,2,1,1,4095.71,Active,1.4315,710,1
17288,9,11,2499.98,1,1,2,2499.98,Active,1.3095,385,1
17289,31,11,2069.89,2,1,2,2069.89,"Low Risk",2.1786,610,1
17290,3,8,1501.44,1,2,2,1501.44,Active,3.5792,723,1
17291,308,1,550.80,4,4,4,550.80,"High Risk",NULL,0,1
17292,472,2,271.75,5,4,4,271.75,"High Risk",7.6429,107,1
17293,8,17,3774.23,1,1,1,3774.23,Active,2.9836,728,1
17294,669,2,467.79,5,4,4,467.79,"High Risk",0.0000,0,1
17295,28,3,556.95,2,3,4,556.95,Active,0.5294,36,1
17296,730,1,338.13,5,5,4,338.13,"High Risk",0.0000,0,1
17297,17,1,131.78,1,5,5,131.78,Active,0.0000,0,1
17298,101,6,952.52,3,2,3,952.52,"Medium Risk",7.7143,540,1
17299,11,6,1016.08,1,2,3,1016.08,Active,3.9496,470,1
17300,390,2,393.64,4,4,4,393.64,"High Risk",2.1163,91,1
17301,21,2,330.43,2,4,4,330.43,Active,5.0250,603,1
17302,14,6,1119.93,1,2,3,1119.93,Active,3.6375,291,1
17303,361,1,250.04,4,4,5,250.04,"High Risk",0.0000,0,1
17304,534,1,111.50,5,5,5,111.50,"High Risk",0.0000,0,1
17305,648,1,2135.46,5,5,2,2135.46,"High Risk",0.0000,0,1
17306,10,23,9751.77,1,1,1,9751.77,Active,5.3108,393,1
17307,365,15,3225.67,4,1,1,3225.67,"High Risk",6.2308,324,1
17308,393,2,4511.76,4,4,1,4511.76,"High Risk",9.8333,59,1
17309,95,3,330.59,3,3,4,330.59,"Medium Risk",16.0556,578,1
17310,387,2,1025.10,4,4,3,1025.10,"High Risk",147.0000,147,1
17311,78,7,3490.66,3,2,1,3490.66,"Low Risk",4.6563,596,1
17312,138,3,644.30,3,3,3,644.30,"Medium Risk",1.6154,21,1
17313,17,2,2288.13,1,4,2,2288.13,Active,0.5185,14,1
17314,24,22,4514.70,2,1,1,4514.70,Active,2.4982,712,1
17315,0,49,9558.55,1,1,1,9558.55,Active,0.5666,438,1
17316,420,1,124.45,5,5,5,124.45,"High Risk",0.0000,0,1
17317,46,5,2524.02,2,2,2,2524.02,"Low Risk",4.3000,43,1
17318,725,1,164.28,5,5,5,164.28,"High Risk",0.0000,0,1
17319,669,1,29.10,5,5,5,29.10,"High Risk",0.0000,0,1
17320,100,6,2895.77,3,2,1,2895.77,"Medium Risk",3.3931,587,1
17321,8,6,1741.18,1,2,2,1741.18,Active,1.9354,569,1
17322,376,7,900.64,4,2,3,900.64,"High Risk",2.0112,360,1
17323,15,14,1553.51,1,1,2,1553.51,Active,2.0147,683,1
17324,17,13,2148.87,1,1,2,2148.87,Active,4.6316,704,1
17325,280,3,609.57,4,3,3,609.57,"High Risk",9.5000,361,1
17326,408,2,321.95,4,4,4,321.95,"High Risk",1.3750,121,1
17327,409,2,152.35,4,4,5,152.35,"High Risk",51.0000,153,1
17328,673,1,104.70,5,5,5,104.70,"High Risk",0.0000,0,1
17329,14,5,1004.43,1,2,3,1004.43,Active,6.9423,722,1
17330,22,4,423.80,2,3,4,423.80,Active,89.2857,625,1
17331,123,1,175.20,3,5,5,175.20,"Medium Risk",NULL,0,1
17332,528,5,838.27,5,2,3,838.27,"High Risk",1.3617,128,1
17333,85,1,494.25,3,5,4,494.25,"Low Risk",0.0000,0,1
17334,301,4,634.73,4,3,3,634.73,"High Risk",3.3871,105,1
17335,383,2,508.00,4,4,4,508.00,"High Risk",7.9211,301,1
17336,472,1,81.12,5,5,5,81.12,"High Risk",NULL,0,1
17337,151,7,1944.32,3,2,2,1944.32,"Medium Risk",0.2907,159,1
17338,17,20,12036.57,1,1,1,12036.57,Active,0.4550,622,1
17339,94,4,303.36,3,3,4,303.36,"Medium Risk",29.6429,415,1
17340,9,30,21411.64,1,1,1,21411.64,Active,0.8892,722,1
17341,156,5,1889.83,3,3,2,1889.83,"Medium Risk",0.9458,384,1
17342,374,7,1155.84,4,2,3,1155.84,"High Risk",7.5641,295,1
17343,355,6,1259.94,4,2,2,1259.94,"High Risk",4.8228,381,1
17344,46,3,454.61,2,3,4,454.61,"Low Risk",9.8841,682,1
17345,15,12,1484.38,1,1,2,1484.38,Active,3.2133,723,1
17346,3,27,5258.02,1,1,1,5258.02,Active,0.5905,597,1
17347,86,1,228.96,3,5,5,228.96,"Low Risk",NULL,0,1
17348,14,9,2476.41,1,2,2,2476.41,Active,1.3587,625,1
17349,179,5,852.25,3,3,3,852.25,"Medium Risk",4.8602,452,1
17350,8,8,1876.16,1,2,2,1876.16,Active,4.5753,668,1
17351,36,12,1988.23,2,1,2,1988.23,"Low Risk",10.1912,693,1
17352,696,1,36.25,5,5,5,36.25,"High Risk",0.0000,0,1
17353,129,7,3155.55,3,2,1,3155.55,"Medium Risk",34.5625,553,1
17354,50,4,3143.46,2,3,1,3143.46,"Low Risk",3.6699,378,1
17355,386,1,285.11,4,4,4,285.11,"High Risk",0.0000,0,1
17356,311,5,946.47,4,2,3,946.47,"High Risk",4.4353,377,1
17357,24,2,388.14,2,4,4,388.14,Active,0.0000,0,1
17358,303,5,866.05,4,2,3,866.05,"High Risk",2.3973,350,1
17359,11,2,284.46,1,4,4,284.46,Active,17.2162,637,1
17360,17,7,1201.43,1,2,2,1201.43,Active,1.7375,417,1
17361,49,5,880.64,2,2,3,880.64,"Low Risk",11.0000,627,1
17362,239,8,1010.54,4,2,3,1010.54,"High Risk",3.1931,463,1
17363,395,3,940.86,4,3,3,940.86,"High Risk",0.2000,7,1
17364,0,31,11684.55,1,1,1,11684.55,Active,0.7922,732,1
17365,12,16,8205.83,1,1,1,8205.83,Active,0.8300,664,1
17366,392,3,1094.59,4,3,3,1094.59,"High Risk",0.4741,64,1
17367,238,1,168.40,4,5,5,168.40,"High Risk",0.0000,0,1
17368,23,16,2213.24,2,1,2,2213.24,Active,2.7276,701,1
17369,455,1,979.20,5,5,3,979.20,"High Risk",NULL,0,1
17370,72,4,446.18,3,3,4,446.18,"Low Risk",3.0313,97,1
17371,17,6,662.55,1,2,3,662.55,Active,4.9241,714,1
17372,40,31,4325.43,2,1,1,4325.43,"Low Risk",1.0373,696,1
17373,40,7,1167.50,2,2,3,1167.50,"Low Risk",6.7667,609,1
17374,218,4,711.21,4,3,3,711.21,"High Risk",4.2143,177,1
17375,190,5,632.95,3,3,3,632.95,"High Risk",2.7701,241,1
17376,70,4,453.64,3,3,4,453.64,"Low Risk",8.3704,452,1
17377,23,91,17851.41,2,1,1,17851.41,Active,0.3978,714,1
17378,374,2,0.00,4,4,5,0.00,"High Risk",0.0000,0,1
17379,11,1,404.66,1,5,4,404.66,Active,0.0000,0,1
17380,434,4,643.75,5,3,3,643.75,"High Risk",10.0000,100,1
17381,8,39,39999.19,1,1,1,39999.19,Active,3.1034,540,1
17382,65,8,902.28,3,2,3,902.28,"Low Risk",29.6471,504,1
17383,4,2,309.99,1,4,4,309.99,Active,8.6346,449,1
17384,19,3,507.55,2,3,4,507.55,Active,23.5789,448,1
17385,14,1,261.11,1,5,4,261.11,Active,0.0000,0,1
17386,7,7,2812.77,1,2,2,2812.77,Active,10.2162,378,1
17387,19,2,784.11,2,4,3,784.11,Active,0.1818,14,1
17388,77,11,2691.57,3,1,2,2691.57,"Low Risk",11.6429,652,1
17389,0,77,54587.03,1,1,1,54587.03,Active,1.6406,735,1
17390,420,1,149.30,5,5,5,149.30,"High Risk",0.0000,0,1
17391,163,2,508.80,3,4,4,508.80,"Medium Risk",0.5000,1,1
17392,306,3,626.56,4,3,3,626.56,"High Risk",1.9200,144,1
17393,410,2,381.15,4,4,4,381.15,"High Risk",1.6596,78,1
17394,219,1,203.87,4,5,5,203.87,"High Risk",0.0000,0,1
17395,508,1,97.50,5,5,5,97.50,"High Risk",0.0000,0,1
17396,39,16,8529.60,2,1,1,8529.60,"Low Risk",7.1786,402,1
17397,22,3,1233.18,2,3,2,1233.18,Active,2.8759,394,1
17398,114,3,653.38,3,3,3,653.38,"Medium Risk",3.8108,141,1
17399,540,1,-25111.09,5,5,5,-25111.09,"High Risk",NULL,0,1
17400,126,8,4677.05,3,2,1,4677.05,"Medium Risk",1.2417,596,1
17401,541,1,114.85,5,5,5,114.85,"High Risk",0.0000,0,1
17402,4,26,5047.08,1,1,1,5047.08,Active,3.4903,719,1
17403,36,2,400.57,2,4,4,400.57,"Low Risk",9.2000,414,1
17404,4,28,46006.82,1,1,1,46006.82,Active,2.3547,697,1
17405,1,5,967.22,1,2,3,967.22,Active,1.6022,149,1
17406,330,18,4592.10,4,1,1,4592.10,"High Risk",1.5037,403,1
17407,411,1,552.90,4,5,4,552.90,"High Risk",0.0000,0,1
17408,163,4,164.89,3,3,5,164.89,"Medium Risk",43.8750,351,1
17409,184,10,7793.51,3,2,1,7793.51,"High Risk",5.2816,544,1
17410,16,5,1214.72,1,2,2,1214.72,Active,3.1587,199,1
17411,12,9,1286.53,1,2,2,1286.53,Active,8.6190,724,1
17412,2,19,4384.98,1,1,1,4384.98,Active,3.0498,735,1
17413,404,2,560.14,4,4,4,560.14,"High Risk",18.3333,165,1
17414,43,6,2249.52,2,2,2,2249.52,"Low Risk",34.6500,693,1
17415,79,1,507.84,3,5,4,507.84,"Low Risk",0.0000,0,1
17416,29,25,17221.47,2,1,1,17221.47,Active,1.1619,696,1
17417,548,1,164.18,5,5,5,164.18,"High Risk",0.0000,0,1
17418,42,3,670.06,2,3,3,670.06,"Low Risk",8.4146,345,1
17419,11,20,6474.92,1,1,1,6474.92,Active,2.1066,672,1
17420,50,8,1074.53,2,2,3,1074.53,"Low Risk",6.0517,351,1
17421,386,3,1059.41,4,3,3,1059.41,"High Risk",6.1228,349,1
17422,16,20,3341.65,1,1,1,3341.65,Active,2.2328,518,1
17423,45,5,1084.17,2,2,3,1084.17,"Low Risk",7.9091,348,1
17424,428,1,-176.96,5,5,5,-176.96,"High Risk",NULL,0,1
17425,19,2,759.17,2,4,3,759.17,Active,0.9762,41,1
17426,4,17,7606.37,1,1,1,7606.37,Active,1.4943,656,1
17427,71,1,100.80,3,5,5,100.80,"Low Risk",0.0000,0,1
17428,0,51,31238.06,1,1,1,31238.06,Active,0.9880,738,1
17429,120,7,1342.16,3,2,2,1342.16,"Medium Risk",3.1531,309,1
17430,32,4,735.17,2,3,3,735.17,"Low Risk",10.9024,447,1
17431,313,1,403.30,4,4,4,403.30,"High Risk",0.0000,0,1
17432,18,9,1751.39,1,2,2,1751.39,Active,2.6014,718,1
